week_start,week_end,keyword,channel,channel_id,matched_videos,views,likeCount,commentCount,subscribers,channel_video_count,engagement
2025-08-15,2025-08-21,bibigo,美善-health,UCCWAr2PKI2piT4jU_NRkJgA,1,89,0,0,0,15,0
2025-08-15,2025-08-21,bibigo,못참나 : 못 참는 게 많은 나의 소비생활,UCrMz4gZXYkV-7kW5lxCI8WA,1,5790,42,0,34,19,42
2025-08-15,2025-08-21,buldak,Doonk Family,UCRolWrIQGGmU-o45Mq6iaWA,1,31648,1321,14,9770,161,1335
2025-08-15,2025-08-21,buldak, OFFICIAL  ART'S AND  CRAFT 886,UC9dgLaE-6Ywqzz9hH7o6eGg,1,28,4,0,109,148,4
2025-08-15,2025-08-21,buldak, قناه يلا نجرب,UCs9Hn-qrFs7-Nc-v4_wXFyA,3,5005,35,0,302,120,35
2025-08-15,2025-08-21,buldak,1 Coin Only,UCtCcmOglwqpfEj-Fhcr0b9w,1,370,24,6,12700,3978,30
2025-08-15,2025-08-21,buldak,3sansisyan_zptex,UCmAHH6_9OIMLZIdemt50dJA,1,2266,11,0,235,154,11
2025-08-15,2025-08-21,buldak,@BTP ASMR🧿,UCnGOdHn0ENjriGfTiNL12ew,1,35680,0,3,1150,148,3
2025-08-15,2025-08-21,buldak,@Die Twins💖,UCRWftA1LK-2okM7FLFyBdEA,1,68,11,0,14,24,11
2025-08-15,2025-08-21,buldak,@Shailjarajpoot29,UCgz8xcbry5IdEAzC7e3R1Dw,1,1168,16,1,39,27,17
2025-08-15,2025-08-21,buldak,@yourgirl_Jules,UCFkCHSzCxQFTRBs5r6I3WUA,1,32,4,1,155,667,5
2025-08-15,2025-08-21,buldak,AF edits and creations,UCn2mhdsHE9CZc5cA6M_ofMg,1,1216,12,0,333,117,12
2025-08-15,2025-08-21,buldak,AIMGAME,UC1qU4Itc9g9xy1mxMG_mS_A,1,9,1,0,8,17,1
2025-08-15,2025-08-21,buldak,Aaron Yarbrough,UCVLWtYLZKAdcInt3xXw4oVA,1,788462,42810,287,217000,140,43097
2025-08-15,2025-08-21,buldak,Aaronmyarbrouug🤤😋,UCv-Ej3imH4dY6pS99N5YixA,1,22,2,0,9,7,2
2025-08-15,2025-08-21,buldak,Aisha,UCYk-R6_tmUBfdS5ATKWVAkg,2,64479,963,8,1380,52,971
2025-08-15,2025-08-21,buldak,Almera Vlog,UCyk5alm2CaHPu_o2sT_Xz8Q,1,43,4,1,1980,164,5
2025-08-15,2025-08-21,buldak,Amy Lee,UCwGsUwUP4ZKMKY2in1BEvRw,1,776,6,1,27,120,7
2025-08-15,2025-08-21,buldak,Angelina Khang,UCwYRdL4zkNgJqA3Ysupj3dw,1,1322,73,3,121000,905,76
2025-08-15,2025-08-21,buldak,Angelique Rodriguez,UC-rU5srXFHch4Y8n7giMSOQ,1,1522,14,0,14,175,14
2025-08-15,2025-08-21,buldak,Angie's Table,UCvcYf7HUBdjbA3uI6aNw4_g,1,1021,37,18,17700,1305,55
2025-08-15,2025-08-21,buldak,Anum lifestyle ,UCR-QDvrq9oC-MVLcN6BQriw,1,70,5,1,54,32,6
2025-08-15,2025-08-21,buldak,Anuska Das,UCV48GHx0R1lwUtOQnDUPYVw,1,247,15,4,26,9,19
2025-08-15,2025-08-21,buldak,AppetiteBooster,UCuR3rJdSZQ5SFiPLpwG91MA,4,55663,884,4,975,40,888
2025-08-15,2025-08-21,buldak,Aqueena,UC_16L7IVSjgWRzwXbVxZv1Q,5,80416,1198,7,3630,47,1205
2025-08-15,2025-08-21,buldak,AshfiDani,UCj2xGIteJHIweD14mlDhz7g,1,796,7,2,198,348,9
2025-08-15,2025-08-21,buldak,Ashuworld 2012,UCYAEu6KKgen5wsjInXGd3aQ,1,1472,17,0,129,20,17
2025-08-15,2025-08-21,buldak,Asia Yum,UC8oIaMA7KvWpdOpioU_iP-Q,1,853,2,0,70,48,2
2025-08-15,2025-08-21,buldak,Atom karınca ,UCAiFLYISSRE7PA8nj1O9mkA,1,2,2,0,2,6,2
2025-08-15,2025-08-21,buldak,B.D,UCmaNYM3Gy2OKnjVLQ77Wc0g,2,2655,13,0,132000,11,13
2025-08-15,2025-08-21,buldak,Bhukkad Bytes,UCDoqQnJVcrlfVZtbEu5AodQ,1,1,0,0,0,46,0
2025-08-15,2025-08-21,buldak,Bibito ASMR,UCsWSYpH4abus7RnMxZ4AsXA,1,2458,13,1,3510,43,14
2025-08-15,2025-08-21,buldak,Binge&Burp,UCktOL2lV6-VIvM8heCIhBTg,3,174042,3310,219,1780,36,3529
2025-08-15,2025-08-21,buldak,Bite Buzz,UCre9MNZ4lJczaLNoFWeFtVw,1,670,5,0,514,175,5
2025-08-15,2025-08-21,buldak,Bite Me & Sip,UCpyYKC9nnkAEwFONd63vHHw,1,10367,343,5,76,14,348
2025-08-15,2025-08-21,buldak,BiteBlissTV,UCYWHyoIpyWN_5uWyiXvymsA,1,226,1,0,64,218,1
2025-08-15,2025-08-21,buldak,Blade_GammerYt,UCiVufGa0_74ywuHSHQ77Zcg,1,14,2,0,38,84,2
2025-08-15,2025-08-21,buldak,Bluey Lee,UCktzS8njKdx1Zv47hN2FXTg,1,10,2,0,129,1030,2
2025-08-15,2025-08-21,buldak,BoofTheDevourer,UCRiIIqgRGRoWFWxuVLxO-yg,1,812,25,1,1460,150,26
2025-08-15,2025-08-21,buldak,"Books, Dolls & More",UCKGHTAsJPbLNxsIuXGb0fhw,1,45,1,0,8070,935,1
2025-08-15,2025-08-21,buldak,Brenda Thao,UCAp6QnxBLHZJSUIdsNPxPtw,1,2511,18,5,1050,143,23
2025-08-15,2025-08-21,buldak,Bta_coOk ིྀ ,UCmMLGG1z3ODylbX1etmYTvQ,1,1295,23,2,100,56,25
2025-08-15,2025-08-21,buldak,Buldak Official,UCr_12XWor63n79-cbWg-N3Q,1,2308,32,4,346000,449,36
2025-08-15,2025-08-21,buldak,Bussin’ Bites,UCM-GYjVGKnrGemn0oYjk_BA,1,8513,213,3,2860,28,216
2025-08-15,2025-08-21,buldak,CHA CHA,UCsxjJnQES1Eh5V1E4GousJA,1,20892,166,2,451000,381,168
2025-08-15,2025-08-21,buldak,COMBOBITE,UCm507ppr-tiXf463fmAwNxw,3,55520,4215,23,796,53,4238
2025-08-15,2025-08-21,buldak,Chef Se,UCJClATJH3g-6J7135BzSH7A,2,14932,174,0,262,194,174
2025-08-15,2025-08-21,buldak,ChefBerkin,UCHXtFl8qy74ke96sIdcq6sA,1,19324,572,19,9470,373,591
2025-08-15,2025-08-21,buldak,ChefX 🔪,UCvddg6cN4VsDkQXctvyvGKg,1,2359,55,0,17,16,55
2025-08-15,2025-08-21,buldak,ChibbiKraken,UCehFnvPTzYyz59JBPUFl2fw,1,2682,25,3,237,30,28
2025-08-15,2025-08-21,buldak,Choco Dream,UCdcufBN4OdEJLhgbhzyzp_A,1,1941,11,0,29,17,11
2025-08-15,2025-08-21,buldak,Chulivar Katha ,UC2BYUguWr6Pc2Pn1BOR51mA,1,19,1,0,1,3,1
2025-08-15,2025-08-21,buldak,City food-c9t,UCCWa72td-Z2T2CKhES0-9Dg,1,29,0,0,1200,244,0
2025-08-15,2025-08-21,buldak,Comfy Rachel,UCW0BFpAXg7EJEElgSNpkVGg,3,1006,21,13,143,74,34
2025-08-15,2025-08-21,buldak,Comiendo Soy Feliz,UCSgBVwjnoPI1hF7ea7uxH1g,1,140214,6225,35,9240,240,6260
2025-08-15,2025-08-21,buldak,Cook With Lakni,UCqm6arsA2wHVy9i6P_ZUTBA,1,1802,41,0,2350,62,41
2025-08-15,2025-08-21,buldak,Cooking With Darn,UCvbASVUf_8f70OEvTKwirBw,1,26868,1932,12,103,7,1944
2025-08-15,2025-08-21,buldak,Cooking connection with sania ,UCcDpchLlFmKrOTBmbmVKUmw,1,1457,19,0,163,16,19
2025-08-15,2025-08-21,buldak,CookingAction,UCuXJi9hBmri0ZxrQfEJOZdA,1,15,3,0,5,2,3
2025-08-15,2025-08-21,buldak,Cosmic Brown Suga,UCGQaaH49YLg8pJvVz62NADg,1,536,11,3,1270,772,14
2025-08-15,2025-08-21,buldak,Couple Twist,UCeP1JzspsHltf5EN3jC4awQ,1,2594,36,2,1560,71,38
2025-08-15,2025-08-21,buldak,Couple of Bites,UCdSyXCV9WPzLWDWyzG90bUQ,1,1245,13,2,275,49,15
2025-08-15,2025-08-21,buldak,Crafter Ayesha,UCSk1tgvXaYZ9oMdSq86FoNA,1,217,7,5,16900,1035,12
2025-08-15,2025-08-21,buldak,Crazy_Foodss,UCws29CGEJKhVNjNtS_ScEJg,1,17054,0,13,117,11,13
2025-08-15,2025-08-21,buldak,Crispy Chapters ,UCSKLg06tFQB4aZu7OF5qExw,2,2502,64,17,166,41,81
2025-08-15,2025-08-21,buldak,Culinária Maravilha da Alice ,UCnkitusM5fdBhUulc-3UgBA,1,371,10,0,127,61,10
2025-08-15,2025-08-21,buldak,Curious2Know,UC8Km4TW1M65kewaqd7NnxQA,1,30636,936,8,10900,804,944
2025-08-15,2025-08-21,buldak,Daily Julie,UC1FlihIPAqGse27C2OT5MGg,1,34164,432,1,3510,36,433
2025-08-15,2025-08-21,buldak,Day Dreamer,UCgLbLHmEk3HXGLnyUFMHoYw,1,1849,7,0,26,53,7
2025-08-15,2025-08-21,buldak,Dc Gb,UCNaMwqeI2rZpjWpGo3ct3BA,2,2,0,0,0,16,0
2025-08-15,2025-08-21,buldak,DeadWood,UCjReIi7BAs6WbFoNjGU4yCQ,1,859,33,12,180,86,45
2025-08-15,2025-08-21,buldak,DearJoseph 디얼요셉,UCKnRrOCopzvjDBvayfu8PCA,1,6279,59,0,14,17,59
2025-08-15,2025-08-21,buldak,Debra Jones,UCbgzRvCvtYisGR5fjWdknHw,1,207,2,0,55,247,2
2025-08-15,2025-08-21,buldak,Deil World,UC5Wl9S-esj7Cb3wi4brpJig,1,62305,1560,5,6970,81,1565
2025-08-15,2025-08-21,buldak,Denitta Davis ,UCJdLkYANzAO31b1P5_NtROg,1,2658,63,11,590,112,74
2025-08-15,2025-08-21,buldak,Derrikmonster,UCLA_wi3YPEs8Tup_uOzAXkQ,1,221,5,6,621,1478,11
2025-08-15,2025-08-21,buldak,Desi girl in abroad ,UCNp5nryK4-acAxnh_ikYYMQ,1,1735,19,0,562,251,19
2025-08-15,2025-08-21,buldak,DesiZen,UCcWMqzaGe58SSIQxFTqI_ew,1,166,5,0,15,12,5
2025-08-15,2025-08-21,buldak,Dr.Who!,UCMPZMFyQyfglF1tRazmArEQ,1,763,12,2,26,14,14
2025-08-15,2025-08-21,buldak,Dream Raspberry Frappuccino ,UCxGHwXCdiDdiQEjIo0IwYUw,1,2064,11,0,490,271,11
2025-08-15,2025-08-21,buldak,DumDum,UCuBUWpWfEa4xTce2weqJsBQ,9,92327,2410,13,2130,353,2423
2025-08-15,2025-08-21,buldak,Dumb Cook Diaries,UCjgFSEnvfAiLFRaapmvN23w,2,53945,1739,4,2950,161,1743
2025-08-15,2025-08-21,buldak,Dungeons and Dragons with Dave,UCImKdzfGeFsnQFkTKuBnlvA,1,2024,19,0,843,1663,19
2025-08-15,2025-08-21,buldak,Dvě v Koreji,UCG9c44XpcOoS4gEr_kVc_1Q,1,54188,1713,38,17700,261,1751
2025-08-15,2025-08-21,buldak,DyMeDasy ,UC1XKV9bAuI1whbZXHslIvhw,1,7684,110,2,3170,77,112
2025-08-15,2025-08-21,buldak,EAT with tike tike💛🍔,UCGfNW-GrhmAnrXPaL__j3BA,1,4691,38,1,150,9,39
2025-08-15,2025-08-21,buldak,EIKEIKEAT,UCQ87s1d4hLMNH8wTdcau1jQ,2,116987,8272,50,14100,168,8322
2025-08-15,2025-08-21,buldak,EK World,UCL10sRkiLy7mKS6gulgv8mw,2,24259,257,13,453,53,270
2025-08-15,2025-08-21,buldak,EMMS HH,UCqfH5GFPalzBUoq5hIP7uNg,4,4246,31,2,1920,354,33
2025-08-15,2025-08-21,buldak,Eat With Me ASMR,UC3lALe6fYh_ZwxhvGmQv4eg,1,1051,25,4,377,63,29
2025-08-15,2025-08-21,buldak,Elite Mukbangs,UCCC1mZIjCB01mugZj2te5xA,2,129863,15434,133,1580,21,15567
2025-08-15,2025-08-21,buldak,Ella Savoie,UCgpRO-fYUR0c9z1HDoqZpFg,1,13855,98,0,5000,100,98
2025-08-15,2025-08-21,buldak,Eshita Mehta ,UCDq6WAmdq3qz6P21gQCwhSg,1,2378,34,9,162,355,43
2025-08-15,2025-08-21,buldak,Esma Nur Ağaç,UC5asG_tzzLN1vOAy0-2X7dg,1,41922,1491,50,38600,144,1541
2025-08-15,2025-08-21,buldak,Esther’s Food Vlog,UCFWE9dLGVetAIjRltJy-rTw,1,290,26,6,458,37,32
2025-08-15,2025-08-21,buldak,Eutonne Tam,UCH5tY-n1EGVcHQkoD09DdWQ,1,21341,421,1,439,63,422
2025-08-15,2025-08-21,buldak,Eva Ribbons,UC9FDHFmxJIrA_A8Cmt25BMg,1,28026,416,11,60,23,427
2025-08-15,2025-08-21,buldak,Eye killer Saifa ,UCyBPXx5-nOeK_OBclzZ7ghA,1,341,0,1,762,143,1
2025-08-15,2025-08-21,buldak,Ez Sushi,UCjvfKnbhOA7H0eIfr5Au9VQ,1,32654,818,2,8820,156,820
2025-08-15,2025-08-21,buldak,FIA,UCNp_mljQwgYKRg9SwqGWPrQ,1,1574,7,2,41,30,9
2025-08-15,2025-08-21,buldak,Faes kitchen,UCXfLkrv2x6aRQj8-2Q77LpA,2,7401,0,2,2570,562,2
2025-08-15,2025-08-21,buldak,Feel Cook,UC7eW9s-FNz41W37_zNe62Gw,1,356,2,0,5,3,2
2025-08-15,2025-08-21,buldak,Filmy Cuts,UCvYKtFiIOikaAEFHY3Q--cg,1,12,5,1,7,18,6
2025-08-15,2025-08-21,buldak,Fizacooks ,UChVxfOZwlf6Cy7MB_rtMw7g,2,327168,7170,353,1110,64,7523
2025-08-15,2025-08-21,buldak,Food Freak,UC9LUuwouW8TWe2P84q6CTaA,1,10345,101,6,7280,68,107
2025-08-15,2025-08-21,buldak,Foodie Arjun,UCHJui7yXLXWgMtyVQ4gSaMA,3,18913,0,76,1010,41,76
2025-08-15,2025-08-21,buldak,Foodie365,UCz5yhLEfyD7d2B5hJsmvXSw,1,83011,1157,13,51600,155,1170
2025-08-15,2025-08-21,buldak,FoodiePiggy,UC29I-hWJ0sQv-AQs9OorbtQ,1,1019,11,2,750,64,13
2025-08-15,2025-08-21,buldak,Foodislove ,UCI37CHBS6XnNiJT7cn6XuFQ,1,1467,37,9,27,6,46
2025-08-15,2025-08-21,buldak,Fragielle™,UCR4WDNgvNifCdF_3HVwZNCw,1,1691,57,2,1790,173,59
2025-08-15,2025-08-21,buldak,Franky Fanai,UCPfThFwIQCAJOlhjZe3l7aA,1,69958,4843,49,143000,250,4892
2025-08-15,2025-08-21,buldak,G Di,UChHFjNqKxZZETtie1qRemSw,2,3,0,0,0,18,0
2025-08-15,2025-08-21,buldak,GEN Z YT,UCVBaOjEqTM9oUm9PoFRAQ4w,1,474,0,0,673,49,0
2025-08-15,2025-08-21,buldak,Gamerman's Lounge,UC1Dqs7W7uTTYvFtNXM4kcmw,1,332,4,2,394,1893,6
2025-08-15,2025-08-21,buldak,Gate of Korea,UCxxKkBdywIy0N1VkflhdGrw,1,1632,39,0,623,72,39
2025-08-15,2025-08-21,buldak,George Jones,UCq-Bv20TG7Yysur5c1i1o_A,1,9479,56,1,134,314,57
2025-08-15,2025-08-21,buldak,Glow Vibe Studio,UC8nlQ-7P-xi6DBk2k_h5A3g,1,61,1,0,2,2,1
2025-08-15,2025-08-21,buldak,Glowphoria,UCoCVF8WLUefpPxQDDMS_Xgg,1,16682,522,4,189,108,526
2025-08-15,2025-08-21,buldak,Goky Eats,UCa4nMHWVUirT5JcBvLC8i4A,1,1010,12,0,285,49,12
2025-08-15,2025-08-21,buldak,Gorilla Food Mukbang,UCgVL6DbvKCWWmRhtIMihMJQ,1,912,4,4,99,33,8
2025-08-15,2025-08-21,buldak,Grand recipes ,UCTBuFrIi8jVjb3OG6skrngQ,1,6322,69,2,77,5,71
2025-08-15,2025-08-21,buldak,GulabCooks,UCHfD8lqR1BHwOmi12Htcv4g,1,1764,19,0,18,39,19
2025-08-15,2025-08-21,buldak,Hangry K- Food,UCzHFdvjl_AAWwpEWvBYvf2g,1,9859,199,2,35,6,201
2025-08-15,2025-08-21,buldak,Harris Martin,UCSV8RT3niwu4MiVlfBMrVVw,1,1103,13,1,69,221,14
2025-08-15,2025-08-21,buldak,Harshica's Space ,UCooOOZqpUCTvBZZ0_PZj9iw,1,33,0,0,92,102,0
2025-08-15,2025-08-21,buldak,Heasee ASMR,UC3yXEuTTupDKkvocPu_6sug,1,1161,19,6,1480,116,25
2025-08-15,2025-08-21,buldak,Heavenliexo,UCvgGskDeC837jAStuKkrARw,1,169,16,2,144,2,18
2025-08-15,2025-08-21,buldak,HiddenPurrs🌺,UC6qLIU7sds-8zzxDfYBLPCQ,2,4257,44,21,203,30,65
2025-08-15,2025-08-21,buldak,Highest Hill Down Here,UChwCY2MHmJfWc8SlFDQFmzg,1,1653,22,0,2290,26,22
2025-08-15,2025-08-21,buldak,IJUNN,UCUkwoodARshtNY4RNgHp2vw,1,937,9,1,10,12,10
2025-08-15,2025-08-21,buldak,ITSYOURGURL_PRINCESS EMILY! ,UCWPblA6Escz2HMMkLPqg-dw,1,456,4,3,46,231,7
2025-08-15,2025-08-21,buldak,Ian Alison,UCC-JU42DnsBu8DugoYT8LJw,1,682,9,0,1950,91,9
2025-08-15,2025-08-21,buldak,Iberochina1987,UCFrap7VfMlbX8t6-AYq0PWg,1,1411,13,0,16,20,13
2025-08-15,2025-08-21,buldak,Ikura no cucumber,UCKQFLBxjabMPGdVxwSlSzdg,1,935,9,0,153,112,9
2025-08-15,2025-08-21,buldak,Imaan シ,UCRyztTpZtONyLlxJ4l0CIrA,1,31,2,0,3110,236,2
2025-08-15,2025-08-21,buldak,Inchikk,UCudeqzxDNdRpDybaHWNlzPw,1,8,0,0,47,51,0
2025-08-15,2025-08-21,buldak,Iona Apawan,UC_Dw5nyrCxocROy6k55cyGg,1,11,1,0,3,8,1
2025-08-15,2025-08-21,buldak,Irene Connor121,UCMNh8lRAhhpJaHZxqMoMqTA,1,26534,444,1,67300,697,445
2025-08-15,2025-08-21,buldak,It’s Me Bhavya 🇬🇧,UCEJO5e4xmZyJPtE6gttfX_w,1,2773,18,0,180,68,18
2025-08-15,2025-08-21,buldak,JIV,UCHoo_ZqMstEjCcHmAMwTXUw,1,7,0,0,7,9,0
2025-08-15,2025-08-21,buldak,James Richardson,UCfSuWVOV18awVhItCP3l5kg,2,98,1,0,7,138,1
2025-08-15,2025-08-21,buldak,Janet  DeAfria De Leon,UCe6D3PpA6XdKRjBsvkdAzwg,1,1912,11,0,2010,893,11
2025-08-15,2025-08-21,buldak,Jazzy Tingles,UCyCVOQQNXuJHtPFvZmRu-9A,1,2220,89,4,2660,441,93
2025-08-15,2025-08-21,buldak,Jeffrey Casey,UC83bHf12nl32wfQKksrM68g,1,0,0,0,15,133,0
2025-08-15,2025-08-21,buldak,Jess,UCPv6vM5td8ngirif2D3g1rg,1,23647,3440,19,948,102,3459
2025-08-15,2025-08-21,buldak,JesseDango,UCBnxpAhKSwjbyM2_VBuaa1Q,1,3445,26,8,83,42,34
2025-08-15,2025-08-21,buldak,JineePaper,UCiYunIh8XOpAYmFmVEgsVEw,1,336,0,0,5,2,0
2025-08-15,2025-08-21,buldak,Ji౨ৎ,UCewDEYxDL3BwJLQ8JK8FxXg,1,1803,22,5,11,3,27
2025-08-15,2025-08-21,buldak,Jone YUKI ASMR 🔥🍜,UCnVuBmErobgWZIASKWNZgvA,1,6,4,0,6,3,4
2025-08-15,2025-08-21,buldak,Jonice111 ,UCFPFCoftB5X3AXAtLVffjSw,1,185362,1712,13,584000,174,1725
2025-08-15,2025-08-21,buldak,Joseph Valencia,UCMjEExkO19wNY_73cncDITw,1,1026,8,1,18,150,9
2025-08-15,2025-08-21,buldak,JsKitchen,UCNg_WW7I_eA0CZCCOA8ieDA,1,6625,128,3,257,33,131
2025-08-15,2025-08-21,buldak,Julita Mini Chef,UC9lcBqwhm0zapHeQx3AOPlg,1,94130,22846,120,5700,27,22966
2025-08-15,2025-08-21,buldak,JustBerti,UCJYGCu1FlBzao4dvS8s643Q,1,986,22,5,1190,161,27
2025-08-15,2025-08-21,buldak,JustUsBlazes,UCA535tVn1--QzgiGKTyjc0Q,1,834,14,1,318,129,15
2025-08-15,2025-08-21,buldak,K Trend Box,UCg4TuSOS49DfcvsXSEr733g,1,1597,19,1,9,23,20
2025-08-15,2025-08-21,buldak,K-Food Magic,UCuCKOr42UKgRALNMUDTf1UQ,1,9937,34,1,27,12,35
2025-08-15,2025-08-21,buldak,Kaliyah,UCy7XokeN83dZk9mpfClv5AA,1,892,7,0,118,723,7
2025-08-15,2025-08-21,buldak,Kashi vlog,UCDI6rhQnGUYajoCrJprrSvg,1,1649,0,0,56,72,0
2025-08-15,2025-08-21,buldak,Kashito Elz Kutazi,UCl-7v5DZeBBh5vUX-MpLjKA,1,583,13,0,9050,1542,13
2025-08-15,2025-08-21,buldak,Khana Pakana Dill Seey,UCdZyIQ7AKgwHb9g9OrP65Nw,2,40870,195,9,32700,730,204
2025-08-15,2025-08-21,buldak,Kim&Liz ASMR,UCZ8MqcJVNNq6d1KARqqI19g,1,108548,2140,90,8130000,2776,2230
2025-08-15,2025-08-21,buldak,Kingle Kitchen,UCkh_fGnB0J2gcHjH0u9f8MA,1,21847,951,8,871,24,959
2025-08-15,2025-08-21,buldak,KittyOfTheWorld,UCMXNXrP4q0j_aAW4ctdqkgA,1,16,2,0,5,11,2
2025-08-15,2025-08-21,buldak,Koreasexyfood,UCD5rUuJYw4Fc2lmlYx34TTw,1,447,4,0,39,124,4
2025-08-15,2025-08-21,buldak,KrazyKidzToyz,UCtDOsHSL_3m-mhj-tqyDAkg,1,26,4,1,6,7,5
2025-08-15,2025-08-21,buldak,KrazyScrolls,UCLiC5a3MUxWcKAa6rsvZQEA,1,117074,1058,30,6740,140,1088
2025-08-15,2025-08-21,buldak,Kustard Boy,UCHYkNmQtvUTP0sopbgu0JGA,1,2986,62,14,37,11,76
2025-08-15,2025-08-21,buldak,Kuthbu vlogs,UCG-hSsqWy3lZfuRcZKc3qHg,1,2087,20,0,2760,869,20
2025-08-15,2025-08-21,buldak,Kyro_Lifestylez,UCPpDvfKmuOfAzkWgAPnKckQ,1,18,2,1,11,22,3
2025-08-15,2025-08-21,buldak,LAZO 라조_라면조리기,UCrZoeV9shUflAOKqYL-Uf0g,1,1564,5,1,4,8,6
2025-08-15,2025-08-21,buldak,Landaaa_offical,UCCnM6RCtHNlg1O62Ijbsz3w,1,1001,18,7,83,58,25
2025-08-15,2025-08-21,buldak,Lara04,UCNQgNPfTLfgGSvxO9bhmIKA,1,44,3,0,99,743,3
2025-08-15,2025-08-21,buldak,Late Night Anna,UCPD3iK_-oR95TvtHcdJbdiw,1,91575,5823,304,100000,263,6127
2025-08-15,2025-08-21,buldak,Lemon pie🍋,UCU95WqWN_TJDrhGsvyYx0Qw,1,1557,11,0,210,96,11
2025-08-15,2025-08-21,buldak,Lewis’ edits road to 250 subs,UCS95EnCTv7COBH3TVAbHWfg,1,890,11,2,219,186,13
2025-08-15,2025-08-21,buldak,Life With Sonja,UCn6ZuFjnxIXSScfFLq6OHdQ,1,1137,14,2,3,2,16
2025-08-15,2025-08-21,buldak,Life of Nay,UCDh2zYdpyDfUDdwMRMCfHZQ,1,24,2,0,232,41,2
2025-08-15,2025-08-21,buldak,Lilyfamily,UCgEH10i5tEbrGdsVwU8RAtQ,3,716,16,3,16,39,19
2025-08-15,2025-08-21,buldak,LintageBeauty,UCzDIyDDSYrg35DWXo-ur9eQ,1,1587,18,2,2130,231,20
2025-08-15,2025-08-21,buldak,Liudmyla Serko,UC6p12DM59FYjsle6ixs83gg,1,37,0,0,22,53,0
2025-08-15,2025-08-21,buldak,LizyASMR,UCNoM4_RALk4j3-64wKpMMdQ,1,80,5,0,120,26,5
2025-08-15,2025-08-21,buldak,Luchenko Family FOOD,UCU4dkmoowtXr7kBz_t_LT1g,1,12889,236,71,45300,1494,307
2025-08-15,2025-08-21,buldak,MHAN TV,UCLWc24skoztDFHc056FQCVg,1,1077,31,15,5470,654,46
2025-08-15,2025-08-21,buldak,MIKU MUNCH,UC8TO-piM5KYGrMZUHegcs_A,1,6437,101,4,184,9,105
2025-08-15,2025-08-21,buldak,Machan Kajang,UCySRcv9aPgdROFeEABvMcsg,2,1192,14,0,55,112,14
2025-08-15,2025-08-21,buldak,Maciej Szlug,UCMmWS346uCEsNpDI62juTQw,1,3290,25,3,359,40,28
2025-08-15,2025-08-21,buldak,Mads Andersen,UCwHUTpbfxoDvPXelKcgWUUw,1,1436,20,1,17,19,21
2025-08-15,2025-08-21,buldak,Mahee,UCb3MXeWjsTHQ7A0zPBuCuAA,1,209,0,0,6,20,0
2025-08-15,2025-08-21,buldak,Mahnoor Lifestyle ,UCvieYS9tnTBbSdsqF2Zjl3w,1,6721,53,2,3300,373,55
2025-08-15,2025-08-21,buldak,Mandi Mania,UCp1MUxgwWhuVRbbtsKUdAyA,1,22,5,2,456,867,7
2025-08-15,2025-08-21,buldak,Mannu ,UCpDDC01mWKz7XyJndKQZPSQ,1,542,9,0,5,7,9
2025-08-15,2025-08-21,buldak,Mara🌸,UCEIRFQCatNx68Lq0ILZdLhg,1,1058,14,2,440,640,16
2025-08-15,2025-08-21,buldak,March mellow,UC2vGzJm0DZudbrGDSXlaPnQ,1,257,4,5,41,40,9
2025-08-15,2025-08-21,buldak,Marjorie D. Leach,UC2r_O0fa2PMPCZ7pbYrmlDA,1,968,14,0,50,91,14
2025-08-15,2025-08-21,buldak,Mark Beshae,UCssN5MGaXaLah2ES60qGHMA,1,175509,2549,186,165000,611,2735
2025-08-15,2025-08-21,buldak,McKinlee Brooke,UCeBHd7_j2ZRVSYQwHqpGjtA,1,773,25,0,10600,2368,25
2025-08-15,2025-08-21,buldak,MeSaakshi,UCitq2WpuT-L6_UWWlBhCFqw,1,20202,0,5,84,84,5
2025-08-15,2025-08-21,buldak,Meow Cooking,UCp0wGsu2Q2rcl89Yhl-34QQ,1,1340,5,2,1340,10,7
2025-08-15,2025-08-21,buldak,Meri 안녕,UCtWAJylRDFuVQSAj2X1ftbg,1,2052,27,0,1240,94,27
2025-08-15,2025-08-21,buldak,Mestrina-Marocchina,UCW8LBsErjgzBO6kQuWx_EmQ,1,546,7,0,132,296,7
2025-08-15,2025-08-21,buldak,Milkymoon,UC418ZF7TZEw3aLJ5UDjaaXw,1,16,2,2,8,12,4
2025-08-15,2025-08-21,buldak,Minal's Unique WoRLd,UCJ1N0L-Cfn2JlYijHC-SicA,1,13679,107,2,385,101,109
2025-08-15,2025-08-21,buldak,MiniPan Studio,UCPKPBVP2WLCF5TWc2pHclRw,1,2669,16,0,31,11,16
2025-08-15,2025-08-21,buldak,Miriana Ventra,UCpb6xSFKpWCVxJas632j9-w,1,7070,107,3,11400,267,110
2025-08-15,2025-08-21,buldak,Mix & Muse ,UCgOp7kQAhNQE9dLQBBOnSkg,1,3028,0,2,105,70,2
2025-08-15,2025-08-21,buldak,Momchi,UCE4sY4e-iHZe0CrZtUgIRKw,1,186,10,4,415,201,14
2025-08-15,2025-08-21,buldak,Momeena Siddiqui,UCsY92OmU9L4yB5LuGDlFLRQ,2,2542,41,0,249,147,41
2025-08-15,2025-08-21,buldak,Moments in motion / 소소한 발걸음,UCTUFbV_AOIc0yLaUK8N5Ozg,1,1859,17,5,25,25,22
